,Region,Area,Site_Name,place_name(googleAPI),lat,lng,tag,tag_zh,Site_Type,rating,formatted_address
385,關西,滋賀,百濟寺,釈迦山 百済寺,35.126839,136.288838,"Landscape ,Japan ,Nature ,Sightseeing resort ,Tree ,Tourism ,Autumn ,Green ,Noted place ,Autumn leaves ,Plant ,November ,Landscape ,Temple ,Yellow ,Trip ,Pond ,Asia ,Yellow leaf ,Historic site ,Garden ,Splendid ,Harmony ,Kinki ,Japanese maple ,Scenic spot ,Buddhist temples and Shinto shrines ,Grounds of a shrine ,Approach ,Landscape","風景 ,日本 ,自然 ,觀光地 ,木頭 ,觀光 ,秋天 ,綠色 ,名所 ,紅葉 ,植物 ,11月 ,景色 ,寺 ,黃色 ,旅 ,池 ,亞洲 ,黄葉 ,歷史遺址 ,花園 ,鮮明 ,近畿 ,和 ,紅葉 ,風景名勝區 ,寺社佛閣 ,境内 ,参道 ,景觀",,4.1,日本、〒527-0144 滋賀県東近江市百済寺町３２３
386,關西,京都,毘沙門堂,毘沙門堂門跡,35.0011831,135.8186824,"Landscape ,Japan ,Nature ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Autumn ,Noted place ,Autumn leaves ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,November ,Red ,Temple ,Morning ,Kyoto Prefecture ,Kyoto-shi ,Kyoto ,Historic site ,Historic building ,Splendid ,Harmony ,Kinki ,December ,Japanese maple ,Kansai ,Japanese maple","風景 ,日本 ,自然 ,晴天 ,觀光地 ,木頭 ,觀光 ,秋天 ,名所 ,紅葉 ,植物 ,旅行 ,觀光名所 ,11月 ,旅遊景點 ,寺 ,紅色 ,早上 ,京都府 ,京都市 ,京都 ,歷史遺址 ,歷史建築 ,鮮明 ,12月 ,近畿 ,和 ,紅葉 ,關西 ,紅葉",,4.3,日本、〒607-8003 京都府京都市山科区安朱稲荷山町１８
387,東北,青森,尻屋崎（寒立馬）,寒立馬越冬放牧地アタカ,41.403865,141.459995,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Mountain ,Cloud ,Tourist attractions ,Sea ,Tourist attractions ,Winter ,Snow ,August ,Coast ,February ,Historic building ,Snowscape ,Aomori Prefecture ,Snow mountain ,Animal ,Cape ,Natural monument ,Lighthouse ,Pacific ,Strait ,Brick ,Grazing","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,山 ,雲 ,觀光名所 ,海 ,旅遊景點 ,冬 ,雪 ,8月 ,海岸 ,2月 ,歷史建築 ,雪景 ,青森縣 ,雪山 ,動物 ,海角 ,自然紀念物 ,燈台 ,太平洋 ,海峽 ,磚頭 ,放牧",,4.3,日本、〒035-0111 青森県下北郡東通村尻屋
388,中部,富山,立山黑部阿爾卑斯路線,立山,36.575833,137.619722,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Spring ,Mountain ,Noted place ,Travel ,Tourist attractions ,April ,Tourist attractions ,Winter ,May ,Landscape ,Sunny ,Snow ,June ,Blue ,Road ,Trip ,Nagano Prefecture ,Fine weather ,Snowscape ,Hokuriku ,Snow coverage ,Blue ,Shinshu","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,春天 ,山 ,名所 ,旅行 ,觀光名所 ,4月 ,旅遊景點 ,冬 ,5月 ,景色 ,陽光明媚 ,雪 ,藍色 ,6月 ,道路 ,旅 ,長野縣 ,晴天 ,雪景 ,北陸 ,積雪 ,藍色 ,信州",,4.7,日本、〒930-1406 富山県中新川郡立山町芦峅寺 立山
389,北海道,道央,地球岬,地球岬,42.3027469,141.000716,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Green ,Noted place ,Cloud ,Travel ,Tourist attractions ,Sea ,Tourist attractions ,Hokkaido ,Landscape ,Sunny ,Cityscape ,Blue ,July ,Beautiful ,Trip ,Coast ,September ,Townscape ,White ,Horizon ,Beautiful ,Blue ,Background ,City","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,綠色 ,名所 ,雲 ,旅行 ,觀光名所 ,海 ,旅遊景點 ,北海道 ,景色 ,陽光明媚 ,街燈 ,藍色 ,7月 ,美麗 ,海岸 ,旅 ,9月 ,市區街道 ,白色 ,水平線 ,漂亮 ,藍色 ,背景 ,都市",,4.1,日本、〒051-0003 北海道室蘭市母恋南町４丁目
393,關東,東京,御藏島南方瓶鼻海豚,御蔵島,33.8750529,139.6044141,"Landscape ,Nature ,Sightseeing resort ,Tourism ,Summer ,Travel ,Sea ,May ,Superb view ,October ,Landscape ,Blue ,Beautiful ,Trip ,September ,Tokyo Metropolitan Area ,Fine weather ,Kanto ,Island ,Beautiful ,Boat ,National Park ,Blue ,Background ,Beautiful ,Leisure ,Hiking ,Animal ,Outdoor ,Magnificent","風景 ,自然 ,觀光地 ,觀光 ,夏 ,旅行 ,海 ,5月 ,絶景 ,10月 ,景色 ,藍色 ,美麗 ,旅 ,9月 ,東京都 ,晴天 ,關東 ,島 ,漂亮 ,船 ,國家公園 ,藍色 ,背景 ,漂亮 ,休閒 ,健行 ,動物 ,戶外 ,偉大",,4.1,日本、〒100-1301 東京都御蔵島村 御蔵島
394,關東,茨城,袋田之瀧,袋田の滝,36.7645486,140.4071966,"Landscape ,Japan ,Nature ,Sightseeing resort ,Tourism ,Autumn ,Green ,Summer ,Noted place ,Autumn leaves ,Tourist attractions ,Tourist attractions ,November ,Winter ,Superb view ,Night view ,Landscape ,Light up ,Blue ,July ,Water ,Kanto ,Snowscape ,Waterfall ,January ,River ,Scenic spot ,Green ,Mountain climbing ,Thing that reminds one of a particular season","風景 ,日本 ,自然 ,觀光地 ,觀光 ,秋天 ,綠色 ,夏 ,名所 ,紅葉 ,觀光名所 ,11月 ,旅遊景點 ,冬 ,絶景 ,夜景 ,景色 ,亮燈 ,藍色 ,7月 ,水 ,關東 ,雪景 ,瀑布 ,1 月 ,河川 ,名勝 ,綠色 ,登山 ,風物詩",,4.2,日本、〒319-3523 茨城県久慈郡大子町袋田３−１９
395,關西,京都,嵐山,嵐山,35.009449,135.666773,"Landscape ,Japan ,Nature ,Blue sky ,Uninhabited ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Autumn ,Spring ,Green ,Mountain ,Summer ,Noted place ,Autumn leaves ,Cloud ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,Cherry ,Winter ,Water surface ,Fresh green ,Night view ,Night ,River ,Landscape ,Sunny","風景 ,日本 ,自然 ,藍藍的天空 ,吾人 ,晴天 ,觀光地 ,木頭 ,觀光 ,秋天 ,春天 ,綠色 ,山 ,夏 ,名所 ,紅葉 ,雲 ,植物 ,旅行 ,觀光名所 ,旅遊景點 ,櫻花 ,冬 ,水面 ,鮮綠 ,夜景 ,晚上 ,河 ,景色 ,陽光明媚",,4.4,日本、〒616-0007 京都府京都市右京区
399,四國,高知,桂濱,桂浜,33.4971366,133.5749209,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Noted place ,Travel ,Tourist attractions ,Sea ,Tourist attractions ,Landscape ,Sunny ,Blue ,August ,Beautiful ,Trip ,Coast ,September ,December ,Scenic spot ,Horizon ,Beautiful ,Shikoku ,Background ,Beautiful ,Scenic spot ,Taste ,Sea level","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,名所 ,旅行 ,觀光名所 ,海 ,旅遊景點 ,景色 ,陽光明媚 ,藍色 ,8月 ,美麗 ,海岸 ,旅 ,9月 ,12月 ,風景名勝區 ,水平線 ,漂亮 ,四國 ,背景 ,漂亮 ,名勝 ,風情 ,海面",,4.1,日本、〒781-0262 高知県高知市浦戸桂浜
403,關東,箱根,仙石原芒草,仙石原すすき草原,35.2592974,139.0031858,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Natural landscape ,Autumn ,Mountain ,Noted place ,Autumn leaves ,Cloud ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,November ,Winter ,Superb view ,October ,Landscape ,Sunny ,Blue ,Yellow ,Evening ,Asia ,September ,Light ,Leaf","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,自然風景 ,秋天 ,山 ,名所 ,紅葉 ,雲 ,植物 ,旅行 ,觀光名所 ,11月 ,旅遊景點 ,冬 ,絶景 ,10月 ,景色 ,陽光明媚 ,藍色 ,黃色 ,傍晚 ,9月 ,亞洲 ,光 ,關東",,4.1,日本、〒250-0631 神奈川県足柄下郡箱根町仙石原
404,北海道,道北,富田農場,ファーム富田,43.418149,142.427995,"Landscape ,Nature ,Blue sky ,Sightseeing resort ,Flower ,Summer ,Cloud ,Plant ,Tourist attractions ,Hokkaido ,Landscape ,July ,Yellow ,Flower garden ,Red ,Hill ,Purple ,Lavender ,Hills ,Furano ,Farm Tomita","風景 ,自然 ,藍藍的天空 ,觀光地 ,花 ,夏 ,雲 ,植物 ,旅遊景點 ,北海道 ,景色 ,7月 ,黃色 ,花卉園 ,紅 ,小山 ,紫 ,薰衣草 ,小山 ,富良野 ,富田農場",,4.3,日本、〒071-0704 北海道空知郡中富良野町基線北１５号
408,中部,金澤,近江町市場,近江町市場,36.5716505,136.6561483,"Japan ,Sightseeing resort ,Tourism ,Building ,Noted place ,Travel ,Tourist attractions ,Cityscape ,June ,Road ,Townscape ,Hokuriku ,March ,City ,Building ,Ishikawa Prefecture ,City landscape ,City area ,Landmark ,Traffic ,Kanazawa ,Kanazawa-shi ,Architecture ,Shopping street ,Castle town ,Ingredient ,Lively ,Market ,Public facility ,Fishing","日本 ,觀光地 ,觀光 ,建設 ,名所 ,旅行 ,觀光名所 ,街燈 ,6月 ,道路 ,市區街道 ,北陸 ,3月 ,都市 ,大樓 ,石川縣 ,都市風景 ,城市地區 ,地標 ,交通 ,金澤 ,金澤市 ,建築 ,商店街 ,城下町 ,食材 ,活潑 ,市場 ,漁業 ,公共設施",,3.9,日本、〒920-0905 石川県金沢市上近江町５０
412,關東,東京,舊古河庭園,都立 旧古河庭園,35.7425605,139.7461574,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Building ,Autumn ,Spring ,Flower ,Autumn leaves ,Cloud ,Plant ,April ,November ,Cherry ,May ,Night view ,Night ,Sunny ,Park ,Light up ,Green ,Beautiful ,Yellow ,Pond ,Yellow leaf ,Historic site ,Tokyo Metropolitan Area ,Fine weather","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,建設 ,秋天 ,春天 ,花 ,紅葉 ,雲 ,植物 ,4月 ,11月 ,櫻花 ,5月 ,夜景 ,晚上 ,陽光明媚 ,公園 ,亮燈 ,綠色 ,美麗 ,黃色 ,池 ,黄葉 ,歷史遺址 ,東京都 ,晴天",,4.1,日本、〒114-0024 東京都北区西ケ原１丁目２７−３９
416,關東,鎌倉,長谷寺,長谷寺,35.3124645,139.5330634,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Flower ,Summer ,Noted place ,Plant ,Travel ,Tourist attractions ,Early summer ,Tourist attractions ,Winter ,Fresh green ,Sunny ,Snow ,June ,August ,Blue ,Temple ,History ,Trip ,Asia ,February ,Historic site ,Kanto","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,花 ,夏 ,名所 ,植物 ,旅行 ,觀光名所 ,初夏 ,旅遊景點 ,冬 ,陽光明媚 ,雪 ,藍色 ,6月 ,8月 ,寺 ,歷史 ,旅 ,亞洲 ,2月 ,歷史遺址 ,關東 ,花園",,4.4,日本、〒248-0016 神奈川県鎌倉市長谷３丁目１１−２
441,東北,青森,十二湖　青池,青池,40.5604389,139.9847899,"Landscape ,Nature ,April ,World heritage site ,Forest ,Aomori Prefecture ,Shirakami Mountains ,Juniko (Twelve Lakes) ,Aoike","風景 ,自然 ,4月 ,世界文化遺產 ,森 ,青森縣 ,白神山地 ,12 湖 ,青池",,4.3,日本、〒038-2300 青森県西津軽郡深浦町 青池
442,北海道,道央,洞爺湖温泉彩燈隧道,洞爺湖温泉イルミネーショントンネル,42.5652864,140.8240662,"Landscape ,Japan ,Nature ,November ,Winter ,Night view ,Night ,Hokkaido ,Lake ,Light ,White ,Illumination ,Lighting ,Lakeside ,Light ,Christmas ,Lake Toya ,Toyako-cho ,Shikotsu-Toya National Park","風景 ,日本 ,自然 ,11月 ,冬 ,夜景 ,晚上 ,北海道 ,湖 ,光 ,白色 ,霓彩燈飾 ,照明 ,湖畔 ,光 ,耶誕節 ,洞爺湖 ,洞爺湖町 ,支笏洞爺國立公園",,4.2,日本、〒049-5721 北海道虻田郡郡 洞爺湖町洞爺湖温泉６９
443,東北,青森,弘前公園,弘前公園,40.6077066,140.4643675,"Landscape ,Japan ,Nature ,Sunny ,Sightseeing resort ,Tourism ,Spring ,Flower ,Noted place ,Plant ,Travel ,Tourist attractions ,April ,Tourist attractions ,Cherry ,Water surface ,Superb view ,Night view ,Pink ,In full bloom ,Landscape ,Sunny ,Park ,Tohoku ,Light up ,Morning ,Trip ,Beautiful ,Cherry blossom ,Cherry blossom","風景 ,日本 ,自然 ,晴天 ,觀光地 ,觀光 ,春天 ,花 ,名所 ,植物 ,旅行 ,觀光名所 ,4月 ,旅遊景點 ,櫻花 ,水面 ,絶景 ,夜景 ,粉色 ,盛開 ,景色 ,陽光明媚 ,公園 ,東北 ,亮燈 ,早上 ,旅 ,漂亮 ,櫻花 ,櫻花",,4.5,日本、〒036-8356 青森県弘前市下白銀町１
447,東北,仙台,仙台七夕祭,仙台七夕まつり,38.2604808,140.8719846,"Japan ,Sightseeing resort ,Tourism ,Summer ,Travel ,Tohoku ,August ,Yellow ,History ,Splendid ,Harmony ,Event ,Festival ,Background ,Tradition ,Colorful ,Tohoku Region ,Event ,Thing that reminds one of a particular season ,Miyagi Prefecture ,Miyagi ,Annual events ,Shopping street ,Summer festival ,Bamboo ,Summer vacation ,Sendai-shi ,Ornament ,Color ,Arcade","日本 ,觀光地 ,觀光 ,夏 ,旅行 ,東北 ,8月 ,黃色 ,歷史 ,鮮明 ,和 ,行事 ,祭典 ,背景 ,傳統 ,彩色的 ,東北地方 ,活動 ,風物詩 ,宮城縣 ,宮城縣 ,商店街 ,年度事件 ,夏日祭典 ,暑假 ,竹 ,裝飾 ,仙台市 ,色彩 ,拱廊",,5,日本、〒980-0811 宮城県仙台市青葉区一番町３丁目２
448,東北,青森,三内丸山遺跡,国指定特別史跡 三内丸山遺跡,40.809708,140.6963696,"Landscape ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Autumn ,Cloud ,Early summer ,Winter ,October ,Sunny ,Snow ,Tohoku ,Blue ,August ,July ,History ,February ,Historic site ,Fine weather ,Snowscape ,Snow coverage ,Aomori Prefecture ,Tourists ,Tsugaru ,Aomori ,Ruins ,Aomori-shi ,Special national historic site","風景 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,秋天 ,雲 ,初夏 ,冬 ,10月 ,陽光明媚 ,雪 ,東北 ,藍色 ,7月 ,8月 ,歷史 ,2月 ,歷史遺址 ,晴天 ,雪景 ,積雪 ,青森縣 ,觀光客 ,津輕 ,青森 ,遺跡 ,青森市 ,特別史跡",,4.2,日本、〒038-0031 青森県青森市三内丸山３０５
449,中部,金澤,兼六園,兼六園,36.5621278,136.6626515,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Autumn ,Spring ,Green ,Flower ,Noted place ,Autumn leaves ,Cloud ,Travel ,Tourist attractions ,April ,Tourist attractions ,November ,Cherry ,Winter ,Water surface ,Fresh green ,Night view ,Night ,Landscape ,Park ,Snow ,Light up","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,秋天 ,春天 ,綠色 ,花 ,名所 ,紅葉 ,雲 ,旅行 ,觀光名所 ,4月 ,11月 ,旅遊景點 ,櫻花 ,冬 ,水面 ,鮮綠 ,夜景 ,晚上 ,景色 ,公園 ,雪 ,亮燈",,4.4,日本、〒920-0936 石川県金沢市兼六町１
453,九州,熊本,菊池溪谷,菊池渓谷,33.0048834,130.9415124,"Landscape ,Japan ,Nature ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Natural landscape ,Autumn ,Green ,Summer ,Noted place ,Autumn leaves ,Travel ,Tourist attractions ,Early summer ,Tourist attractions ,November ,Winter ,Fresh green ,Superb view ,River ,Snow ,Green ,August ,July ,Beautiful ,Morning ,Rock ,Forest","風景 ,日本 ,自然 ,晴天 ,觀光地 ,木頭 ,觀光 ,自然風景 ,秋天 ,綠色 ,夏 ,名所 ,紅葉 ,旅行 ,觀光名所 ,初夏 ,11月 ,旅遊景點 ,冬 ,鮮綠 ,絶景 ,河 ,雪 ,綠色 ,7月 ,8月 ,美麗 ,早上 ,岩石 ,森",,4.3,日本、〒861-1441 熊本県菊池市原
454,關西,京都,清水寺,清水寺,34.9948561,135.7850463,"Landscape ,Japan ,Blue sky ,Sightseeing resort ,Tourism ,Building ,Autumn ,Spring ,Green ,Noted place ,Autumn leaves ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,November ,May ,Fresh green ,Night view ,Night ,Landscape ,Light up ,Cityscape ,Temple ,World heritage site ,History ,Kyoto Prefecture ,Kyoto-shi ,Kyoto ,World cultural heritage","風景 ,日本 ,藍藍的天空 ,觀光地 ,觀光 ,建設 ,秋天 ,春天 ,綠色 ,名所 ,紅葉 ,植物 ,旅行 ,觀光名所 ,11月 ,旅遊景點 ,5月 ,鮮綠 ,夜景 ,晚上 ,景色 ,亮燈 ,街燈 ,寺 ,世界文化遺產 ,歷史 ,京都府 ,京都市 ,京都 ,世界文化遺產",,4.4,日本、〒605-0862 京都府京都市東山区清水２９４
458,北海道,道東,摩周湖,摩周湖,43.5872284,144.5237617,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Natural landscape ,Autumn ,Green ,Mountain ,Summer ,Noted place ,Autumn leaves ,Cloud ,Plant ,Travel ,Tourist attractions ,Early summer ,Tourist attractions ,Daytime ,Winter ,Fresh green ,Superb view ,Hokkaido ,October ,Landscape ,Sunny ,Snow","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,自然風景 ,秋天 ,綠色 ,山 ,夏 ,名所 ,紅葉 ,雲 ,植物 ,旅行 ,觀光名所 ,初夏 ,中午 ,旅遊景點 ,冬 ,鮮綠 ,絶景 ,北海道 ,10月 ,景色 ,陽光明媚 ,雪",,4.4,日本、北海道川上郡弟子屈町 摩周湖
462,關西,兵庫,竹田城跡,竹田城跡,35.3006044,134.8291681,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Autumn ,Mountain ,Noted place ,Cloud ,Travel ,Tourist attractions ,Tourist attractions ,November ,Superb view ,October ,Landscape ,Sunny ,Snow ,Morning ,History ,Trip ,Light ,Historic site ,Historic building ,Kinki ,Harmony ,December","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,秋天 ,山 ,名所 ,雲 ,旅行 ,觀光名所 ,11月 ,旅遊景點 ,絶景 ,10月 ,景色 ,陽光明媚 ,雪 ,早上 ,歷史 ,旅 ,光 ,歷史遺址 ,歷史建築 ,12月 ,近畿 ,和",,4.3,日本、〒669-5252 兵庫県朝来市和田山町竹田古城山169番地
463,中部,長野,上田城跡公園,上田城跡公園,36.4042854,138.2443036,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Autumn ,Spring ,Flower ,Noted place ,Autumn leaves ,Plant ,Travel ,April ,November ,Cherry ,Winter ,Pink ,In full bloom ,October ,Sunny ,Park ,Snow ,Blue ,History ,Nagano Prefecture ,Historic site ,Historic building","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,秋天 ,春天 ,花 ,名所 ,紅葉 ,植物 ,旅行 ,4月 ,11月 ,櫻花 ,冬 ,粉色 ,盛開 ,10月 ,陽光明媚 ,公園 ,雪 ,藍色 ,歷史 ,長野縣 ,歷史遺址 ,歷史建築",,4,日本、〒386-0026 長野県上田市二の丸２
464,關東,東京,濱離宮恩賜公園,浜離宮恩賜庭園,35.6597374,139.7634925,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Building ,Autumn ,Spring ,Green ,Flower ,Noted place ,Autumn leaves ,Cloud ,Plant ,Travel ,Tourist attractions ,April ,Sea ,Tourist attractions ,November ,Daytime ,Cherry ,City ,In full bloom ,Sunny ,Park ,Bridge","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,建設 ,秋天 ,春天 ,綠色 ,花 ,名所 ,紅葉 ,雲 ,植物 ,旅行 ,觀光名所 ,4月 ,海 ,中午 ,11月 ,旅遊景點 ,櫻花 ,街 ,盛開 ,陽光明媚 ,公園 ,橋",,4.3,日本、〒104-0046 東京都中央区浜離宮庭園１−１
465,沖繩,沖繩,與那國島,与那国島,24.4560321,122.9944636,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Mountain ,Flower ,Summer ,Noted place ,Cloud ,Plant ,Tourist attractions ,Sea ,Tourist attractions ,Daytime ,Landscape ,Green ,June ,Blue ,July ,Rock ,Trip ,Coast ,White ,Island ,Horizon ,Okinawa Prefecture ,Animal","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,山 ,花 ,夏 ,名所 ,雲 ,植物 ,觀光名所 ,海 ,中午 ,旅遊景點 ,景色 ,藍色 ,綠色 ,7月 ,6月 ,岩石 ,海岸 ,旅 ,白色 ,島 ,水平線 ,沖繩縣 ,動物",,4.2,日本、〒907-1801 沖縄県八重山郡与那国町与那国 与那国島
466,關東,東京,恩田川,恩田川,35.5376217,139.4909086,"Landscape ,Nature ,Blue sky ,Sunny ,Tree ,Spring ,Green ,Flower ,Cloud ,Plant ,April ,Cherry ,Water surface ,Pink ,In full bloom ,River ,Sunny ,Bridge ,Green ,Blue ,Water ,Tokyo Metropolitan Area ,Leaf ,Cherry blossom ,River ,Cherry blossom ,Prunus yedoensis ,Pink ,Flower petal ,Roadside cherry trees","風景 ,自然 ,藍藍的天空 ,晴天 ,木頭 ,春天 ,綠色 ,花 ,雲 ,植物 ,4月 ,櫻花 ,水面 ,粉色 ,盛開 ,河 ,陽光明媚 ,橋 ,藍色 ,綠色 ,水 ,東京都 ,葉 ,櫻花 ,河川 ,櫻花 ,染井吉野櫻 ,桃色 ,花瓣 ,櫻花行道樹",,3,日本、恩田川
467,關東,東京,台場彩虹橋,レインボーブリッジ,35.6365639,139.7631443,"Landscape ,Japan ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Autumn ,Summer ,Noted place ,Travel ,Sea ,Daytime ,Night view ,City ,Night ,October ,Sunny ,Light up ,Bridge ,Cityscape ,June ,Beautiful ,Trip ,Asia ,Water ,Light ,Tokyo Metropolitan Area ,Fine weather ,Kanto","風景 ,日本 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,秋天 ,夏 ,名所 ,旅行 ,海 ,中午 ,街 ,夜景 ,晚上 ,10月 ,陽光明媚 ,亮燈 ,橋 ,街燈 ,6月 ,美麗 ,旅 ,亞洲 ,水 ,光 ,東京都 ,晴天 ,關東",,4.4,日本、〒105-0000 東京都港区
468,關西,京都,伏見稻荷大社,伏見稲荷大社,34.9671402,135.7726717,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Building ,Autumn ,Spring ,Flower ,Noted place ,Travel ,Tourist attractions ,April ,Tourist attractions ,Cherry ,Landscape ,Light up ,Blue ,Red ,World heritage site ,Morning ,History ,Kyoto Prefecture ,Shrine ,Trip ,Kyoto-shi ,Kyoto ,Historic site","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,建設 ,秋天 ,春天 ,花 ,名所 ,旅行 ,觀光名所 ,4月 ,旅遊景點 ,櫻花 ,景色 ,亮燈 ,藍色 ,紅色 ,世界文化遺產 ,早上 ,歷史 ,京都府 ,神社 ,旅 ,京都市 ,京都 ,歷史遺址",,4.6,日本、〒612-0882 京都府京都市伏見区深草藪之内町６８
472,北海道,道北,禮文島,礼文島,45.3922768,141.0150364,"Landscape ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Flower ,Summer ,Tourist attractions ,Sea ,Tourist attractions ,Superb view ,Hokkaido ,Landscape ,June ,July ,Coast ,Island ,National Park ,Blue ,Viewing platform ,Cape ,Mother nature ,Alpine plant ,Rebun Island ,Deep blue ,Mt. Rishiri","風景 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,花 ,夏 ,觀光名所 ,海 ,旅遊景點 ,絶景 ,北海道 ,景色 ,6月 ,7月 ,海岸 ,島 ,國家公園 ,藍色 ,展望台 ,海角 ,大自然 ,高山植物 ,禮文島 ,湛藍湛藍 ,利尻山",,4.3,日本、北海道礼文郡礼文町 礼文島
476,四國,高知,四萬十川,四万十川,33.1938126,132.9651006,"Landscape ,Japan ,Nature ,Blue sky ,Sightseeing resort ,Tourism ,Mountain ,Summer ,Cloud ,Travel ,Early summer ,November ,Water surface ,May ,River ,Bridge ,Green ,June ,Torrent ,Flow ,Clear stream ,Boat ,River ,Shikoku ,Evening view ,Pleasure boat ,Kochi Prefecture ,Dry riverbed ,Shimanto River ,Cloudy sky","風景 ,日本 ,自然 ,藍藍的天空 ,觀光地 ,觀光 ,山 ,夏 ,雲 ,旅行 ,初夏 ,11月 ,水面 ,5月 ,河 ,橋 ,綠色 ,6月 ,溪流 ,流 ,清流 ,船 ,河川 ,四國 ,日落 ,遊覧船 ,高知縣 ,川原 ,四萬十河 ,多雲的天空",,4.5,日本、高知県 四万十川
